"Medición de la pobreza, Estados Unidos Mexicanos, 2010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Indicadores de pobreza, por municipio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clave de entidad,Entidad federativa,Clave de municipio,Municipio,"Población*(leer nota al final del cuadro)",Pobreza,,,,Pobreza extrema,,,,Pobreza moderada,,,,Vulnerables por carencia social,,,Vulnerables por ingreso,,No pobres y no vulnerables,,Rezago educativo,,Carencia por acceso a los servicios de salud,,Carencia por acceso a la seguridad social,,Carencia por calidad y espacios de la vivienda,,Carencia por acceso a los servicios básicos en la vivienda,,Carencia por acceso a la alimentación,,Población con al menos una carencia social,,Población con tres o más carencias sociales,, Población con ingreso inferior a la línea de bienestar,,Población con ingreso inferior a la línea de bienestar mínimo,,Coeficiente de Gini,Razón del ingreso entre la población pobre extrema y la población no pobre y no vulnerable1
,,,,,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Intensidad,Porcentaje,Personas,Carencias,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,Porcentaje,Personas,,
14,Jalisco,14006,Ameca,"54,807",48.8,"26,744",2.1,0.17,6.4,"3,494",3.5,0.04,42.4,"23,250",1.9,0.13,30.7,"16,833",1.9,6.9,"3,808",13.5,"7,422",22.5,"12,327",31,"16,992",61.7,"33,826",4.1,"2,247",20.2,"11,093",19.8,"10,826",79.5,"43,577",21.1,"11,555",55.7,"30,552",21,"11,527",0.413,0.13
14,Jalisco,14007,San Juanito de Escobedo,"9,425",54.7,"5,155",1.7,0.15,4.3,405,3.3,0.02,50.4,"4,750",1.5,0.13,25.4,"2,397",1.6,9.8,927,10,945,22.3,"2,106",14.7,"1,381",64.9,"6,121",3.2,297,8.4,789,18.1,"1,707",80.1,"7,553",10.9,"1,030",64.5,"6,083",29,"2,736",0.397,0.15
14,Jalisco,14008,Arandas,"66,314",62.3,"41,318",2.5,0.26,13.7,"9,089",3.8,0.09,48.6,"32,229",2.1,0.17,24.8,"16,466",2.2,5.5,"3,664",7.3,"4,866",30,"19,883",43.9,"29,087",73.9,"48,994",5.6,"3,740",25.3,"16,772",32,"21,231",87.1,"57,784",33.6,"22,297",67.8,"44,982",30.6,"20,260",0.404,0.12
14,Jalisco,14009,El Arenal,"17,387",51.4,"8,931",2,0.17,4.5,774,3.4,0.03,46.9,"8,157",1.8,0.14,31.5,"5,476",1.9,5,864,12.2,"2,116",21.9,"3,816",32,"5,567",67.1,"11,668",4.1,705,8,"1,396",26.3,"4,577",82.9,"14,407",18.9,"3,292",56.3,"9,795",18.9,"3,278",0.378,0.18
14,Jalisco,14010,Atemajac de Brizuela,"9,175",85,"7,798",2.1,0.3,16,"1,467",3.9,0.1,69,"6,331",1.7,0.2,11.9,"1,092",1.7,1.5,142,1.6,143,29.1,"2,672",23.1,"2,117",92.6,"8,492",22,"2,022",12.1,"1,112",21.4,"1,964",96.9,"8,891",23.4,"2,150",86.5,"7,940",53.8,"4,939",0.402,0.14
14,Jalisco,14011,Atengo,"8,447",65.4,"5,526",2.2,0.24,12,"1,016",3.7,0.07,53.4,"4,511",1.9,0.17,29.7,"2,512",2,1.7,147,3.1,261,29.1,"2,462",22.2,"1,873",83.5,"7,049",15,"1,270",34.1,"2,881",20.2,"1,705",95.2,"8,039",27,"2,277",67.2,"5,673",33.6,"2,834",0.411,0.13
14,Jalisco,14012,Atenguillo,"6,684",47.2,"3,153",2,0.16,5.3,356,3.5,0.03,41.9,"2,797",1.8,0.13,43.2,"2,885",1.8,1.6,108,8,538,28,"1,874",38.9,"2,598",77.1,"5,155",2.9,192,11.9,798,14.3,956,90.3,"6,038",17.4,"1,161",48.8,"3,261",19,"1,268",0.422,0.1
14,Jalisco,14013,Atotonilco el Alto,"53,792",56.5,"30,408",2.1,0.2,7.3,"3,901",3.6,0.04,49.3,"26,507",1.9,0.15,28.8,"15,488",1.9,5.6,"3,020",9.1,"4,876",29.7,"15,955",29.1,"15,641",71.1,"38,254",4.5,"2,439",15,"8,052",22.4,"12,026",85.3,"45,896",20.6,"11,105",62.1,"33,428",25.7,"13,817",0.41,0.13
14,Jalisco,14014,Atoyac,"7,227",63,"4,557",2.2,0.23,9.2,665,3.6,0.06,53.9,"3,892",1.9,0.17,30,"2,165",2.1,2.6,186,4.4,320,29.5,"2,129",26.3,"1,902",78.4,"5,663",10.5,759,33.5,"2,423",21.3,"1,537",93,"6,721",26.9,"1,944",65.6,"4,742",28.2,"2,039",0.429,0.1
14,Jalisco,14015,Autlán de Navarro,"57,314",33.2,"19,031",2.3,0.13,4.7,"2,708",3.6,0.03,28.5,"16,323",2.1,0.1,32.7,"18,727",1.8,7.7,"4,416",26.4,"15,140",19,"10,908",18.9,"10,842",51.6,"29,596",7.4,"4,228",14.1,"8,073",24.1,"13,796",65.9,"37,758",18.7,"10,692",40.9,"23,447",11.7,"6,690",0.439,0.11
14,Jalisco,14016,Ayotlán,"37,119",74.3,"27,568",2.4,0.3,15.7,"5,837",3.8,0.1,58.5,"21,731",2.1,0.2,20.6,"7,649",2.2,2.2,814,2.9,"1,088",33.9,"12,576",43,"15,963",87.6,"32,518",11,"4,069",20,"7,440",30.5,"11,327",94.9,"35,217",33.7,"12,497",76.5,"28,382",38.3,"14,227",0.386,0.13
14,Jalisco,14017,Ayutla,"13,123",73,"9,582",2.4,0.29,16.5,"2,168",3.9,0.11,56.5,"7,414",1.9,0.18,19.9,"2,618",2.1,4.3,570,2.7,353,25.8,"3,389",19.8,"2,596",84.4,"11,082",20.1,"2,643",40,"5,247",24.1,"3,159",93,"12,200",31,"4,070",77.4,"10,152",40,"5,246",0.401,0.13
14,Jalisco,14018,La Barca,"59,964",59.6,"35,728",2.2,0.22,7,"4,174",3.7,0.04,52.6,"31,554",2,0.18,27.4,"16,441",2.2,5.6,"3,333",7.4,"4,461",27.1,"16,228",46.4,"27,846",77.1,"46,245",8.6,"5,151",11.8,"7,047",23,"13,821",87,"52,169",23.2,"13,937",65.1,"39,061",26.1,"15,679",0.389,0.13
14,Jalisco,14019,Bolaños,"7,870",79.2,"6,232",2.7,0.36,28.8,"2,267",4.1,0.2,50.4,"3,965",1.9,0.16,17.3,"1,362",1.9,0.9,70,2.6,206,27.8,"2,184",22.8,"1,796",91.8,"7,222",31.2,"2,454",56.3,"4,429",16.7,"1,317",96.5,"7,594",39.6,"3,120",80.1,"6,302",57.7,"4,544",0.522,0.09
14,Jalisco,14020,Cabo Corrientes,"9,853",63.1,"6,215",2.3,0.25,12.3,"1,214",3.6,0.07,50.8,"5,001",2,0.17,30,"2,957",2.1,2.5,251,4.4,430,31.6,"3,118",19.4,"1,915",76.2,"7,503",13.8,"1,360",28.4,"2,796",41.8,"4,115",93.1,"9,173",34.5,"3,398",65.6,"6,466",28.1,"2,767",0.382,0.14
14,Jalisco,14021,Casimiro Castillo,"20,701",53.7,"11,108",1.9,0.17,6.5,"1,336",3.5,0.04,47.2,"9,772",1.7,0.13,24.6,"5,094",1.6,9.7,"2,004",12,"2,494",25.6,"5,304",14.1,"2,913",62.9,"13,012",6.4,"1,322",8.2,"1,696",24,"4,966",78.3,"16,202",14.5,"3,008",63.3,"13,113",27.5,"5,698",0.401,0.14
14,Jalisco,14022,Cihuatlán,"25,862",55.8,"14,422",2.4,0.23,10.9,"2,824",3.9,0.07,44.8,"11,598",2.1,0.16,28.9,"7,482",1.9,5.4,"1,394",9.9,"2,563",23.6,"6,101",37.9,"9,805",71.1,"18,383",16.5,"4,273",9.9,"2,554",30.9,"7,984",84.7,"21,905",26.9,"6,950",61.2,"15,816",25,"6,458",0.39,0.15
14,Jalisco,14023,Zapotlán el Grande,"110,587",21.7,"24,037",2.1,0.08,1.5,"1,605",3.5,0.01,20.3,"22,432",2,0.07,40.1,"44,322",1.9,5.7,"6,257",32.5,"35,971",19.1,"21,099",27.8,"30,788",43.4,"48,003",6.4,"7,132",3.2,"3,499",22.5,"24,921",61.8,"68,359",15.5,"17,140",27.4,"30,294",5.7,"6,329",0.44,0.11
14,Jalisco,14024,Cocula,"25,510",52.2,"13,315",1.9,0.17,4.5,"1,151",3.5,0.03,47.7,"12,164",1.8,0.14,32.7,"8,335",1.8,6.6,"1,692",8.5,"2,169",18.6,"4,755",31.4,"8,011",72.4,"18,459",6.4,"1,629",15.3,"3,914",15.7,"4,015",84.9,"21,649",17,"4,335",58.8,"15,007",23.3,"5,956",0.392,0.14
14,Jalisco,14025,Colotlán,"16,676",52.2,"8,712",1.9,0.17,4.9,813,3.5,0.03,47.4,"7,899",1.8,0.14,28.5,"4,756",1.8,3,505,16.2,"2,703",23.6,"3,934",25.9,"4,326",71.9,"11,983",2.9,485,9.8,"1,633",17.4,"2,899",80.8,"13,468",15.4,"2,568",55.3,"9,217",21.1,"3,516",0.444,0.1
14,Jalisco,14026,Concepción de Buenos Aires,"6,016",71.3,"4,287",1.8,0.21,6.3,380,3.5,0.04,64.9,"3,907",1.6,0.18,21.7,"1,305",1.8,4.2,254,2.8,171,23.1,"1,389",31.6,"1,900",88.1,"5,302",8.9,534,5.3,318,11,662,92.9,"5,592",15,905,75.5,"4,541",35.5,"2,136",0.362,0.15
14,Jalisco,14027,Cuautitlán de García Barragán,"22,970",85.7,"19,694",2.4,0.35,26.1,"6,003",4,0.17,59.6,"13,692",1.8,0.18,8.7,"1,993",1.9,2.9,674,2.7,609,28.4,"6,515",13.3,"3,048",85.8,"19,710",32.5,"7,467",34,"7,808",32,"7,358",94.4,"21,687",33.5,"7,689",88.7,"20,368",64.5,"14,807",0.5,0.09
14,Jalisco,14028,Cuautla,"2,685",47.5,"1,275",2.4,0.19,8.2,221,4,0.06,39.2,"1,054",2.1,0.14,48.2,"1,293",2.1,0.5,14,3.8,103,35.1,943,50.6,"1,360",83.3,"2,238",4.8,129,27.5,738,14.1,378,95.6,"2,568",30,805,48,"1,288",18.2,488,0.399,0.13
14,Jalisco,14029,Cuquío,"18,886",69.5,"13,134",2.5,0.3,15.6,"2,944",3.6,0.09,54,"10,190",2.2,0.2,28.6,"5,402",2.5,0.6,113,1.3,237,31.6,"5,966",28.8,"5,436",88.8,"16,768",5,946,67.9,"12,830",26,"4,915",98.1,"18,535",43.5,"8,209",70.1,"13,247",33.1,"6,244",0.375,0.11
14,Jalisco,14030,Chapala,"30,890",48.1,"14,852",2.1,0.17,5.5,"1,684",3.6,0.03,42.6,"13,168",1.9,0.14,30,"9,258",1.8,6.7,"2,074",15.2,"4,707",20.4,"6,296",42.8,"13,234",63.7,"19,673",9,"2,779",4.8,"1,471",16,"4,936",78.1,"24,110",17.6,"5,432",54.8,"16,926",19.3,"5,950",0.392,0.14
14,Jalisco,14031,Chimaltitán,"5,638",85.8,"4,836",2.4,0.34,24,"1,356",3.8,0.15,61.7,"3,481",1.8,0.18,10.8,608,1.9,2,111,1.5,83,28,"1,576",13.7,771,89.8,"5,065",18.3,"1,032",50.2,"2,829",22.5,"1,268",96.6,"5,444",32,"1,805",87.7,"4,947",64.1,"3,615",0.438,0.12
14,Jalisco,14032,Chiquilistlán,"7,160",77.9,"5,578",2.5,0.33,21.8,"1,562",3.8,0.14,56.1,"4,016",2,0.19,16.9,"1,213",2.2,1.8,128,3.4,241,24.2,"1,730",21.9,"1,567",86.2,"6,170",16.5,"1,184",54.1,"3,876",29.9,"2,144",94.8,"6,790",38.4,"2,748",79.7,"5,706",46.9,"3,355",0.448,0.11
14,Jalisco,14033,Degollado,"22,204",67.1,"14,901",2.3,0.25,10.2,"2,274",3.7,0.06,56.9,"12,627",2,0.19,26.9,"5,971",2.1,3,656,3,676,31,"6,892",41.1,"9,130",83.5,"18,534",6.2,"1,373",24.5,"5,431",23.2,"5,157",94,"20,872",27.9,"6,190",70.1,"15,557",31.1,"6,900",0.376,0.14
14,Jalisco,14034,Ejutla,"2,329",29.5,687,2,0.1,2.4,55,3.4,0.01,27.1,631,1.9,0.08,62.2,"1,449",1.7,0.6,14,7.7,179,31.7,737,31.5,735,77.6,"1,808",3.2,74,9.2,215,11.3,262,91.7,"2,136",16.5,385,30.1,701,7.7,180,0.412,0.1
14,Jalisco,14035,Encarnación de Díaz,"51,805",64.1,"33,208",2.4,0.26,11.8,"6,108",3.6,0.07,52.3,"27,099",2.1,0.19,27.6,"14,280",2.3,4.1,"2,115",4.3,"2,203",29.9,"15,497",44.6,"23,086",82,"42,454",5.9,"3,044",23.2,"12,026",31,"16,062",91.7,"47,487",33.5,"17,342",68.2,"35,322",29,"15,025",0.38,0.14
14,Jalisco,14036,Etzatlán,"16,754",60.7,"10,164",1.8,0.19,5.4,911,3.5,0.03,55.2,"9,253",1.7,0.15,22.6,"3,794",1.7,5.9,982,10.8,"1,814",18.4,"3,081",23.4,"3,918",73.9,"12,374",5.2,875,10.1,"1,689",18.6,"3,110",83.3,"13,958",13.2,"2,214",66.5,"11,146",29.3,"4,911",0.413,0.12
14,Jalisco,14037,El Grullo,"17,753",54,"9,583",2.1,0.19,7.4,"1,317",3.5,0.04,46.6,"8,266",1.9,0.15,25.9,"4,602",1.7,6.1,"1,087",14,"2,481",16.1,"2,863",30.2,"5,354",63,"11,190",4.2,744,28.7,"5,096",19,"3,376",79.9,"14,185",19.4,"3,445",60.1,"10,669",22.1,"3,921",0.404,0.13
14,Jalisco,14038,Guachinango,"3,533",58,"2,050",2.2,0.21,8,282,3.8,0.05,50,"1,768",1.9,0.16,35.4,"1,250",1.9,1.3,45,5.3,188,31.1,"1,100",23.7,838,79.5,"2,808",10.5,372,30.1,"1,064",16.4,581,93.4,"3,300",22.8,806,59.3,"2,095",25.5,901,0.407,0.11
14,Jalisco,14039,Guadalajara,"1,534,371",22.5,"345,408",2.1,0.08,2.1,"31,488",3.4,0.01,20.5,"313,919",2,0.07,38.9,"596,336",1.8,5.8,"88,237",32.9,"504,391",15.2,"233,322",35.6,"546,295",43.8,"671,754",3.4,"52,708",0.4,"6,300",18.9,"289,893",61.4,"941,743",12.6,"193,426",28.3,"433,645",6.1,"93,955",0.433,0.12
14,Jalisco,14040,Hostotipaquillo,"9,837",60.9,"5,986",2.6,0.27,14.5,"1,425",3.8,0.09,46.4,"4,561",2.2,0.17,34.2,"3,363",2.2,1.2,119,3.7,369,30.3,"2,982",23.2,"2,281",82.8,"8,142",16.6,"1,637",46.9,"4,614",36.2,"3,560",95,"9,349",42.4,"4,174",62.1,"6,105",26.7,"2,623",0.385,0.13
14,Jalisco,14041,Huejúcar,"6,907",62.8,"4,339",2,0.21,6.6,458,3.4,0.04,56.2,"3,880",1.8,0.17,30.4,"2,099",1.9,1.7,118,5.1,352,30.8,"2,129",42.5,"2,934",78.1,"5,392",3.8,261,13,895,14.9,"1,031",93.2,"6,437",20.2,"1,398",64.5,"4,456",27.6,"1,907",0.436,0.1
14,Jalisco,14042,Huejuquilla el Alto,"7,629",66,"5,037",2.2,0.25,11.9,905,3.7,0.07,54.2,"4,132",1.9,0.17,26.8,"2,046",2,2.5,189,4.7,357,28.7,"2,187",27,"2,063",82.6,"6,302",8.3,631,27.9,"2,128",27.6,"2,106",92.8,"7,083",27.2,"2,077",68.5,"5,226",31.4,"2,393",0.41,0.12
14,Jalisco,14043,La Huerta,"22,522",42,"9,456",2.5,0.17,7,"1,588",3.8,0.04,34.9,"7,868",2.2,0.13,45.6,"10,276",2.1,2.7,617,9.6,"2,173",29.4,"6,630",38.9,"8,762",76.1,"17,149",12,"2,694",22.3,"5,013",22.2,"4,996",87.6,"19,732",30.4,"6,857",44.7,"10,073",16,"3,606",0.397,0.13
14,Jalisco,14044,Ixtlahuacán de los Membrillos,"44,856",34.5,"15,470",2.4,0.14,4.3,"1,912",3.8,0.03,30.2,"13,558",2.2,0.11,40.4,"18,115",2,5.9,"2,649",19.2,"8,623",20.1,"9,025",43.6,"19,568",53.3,"23,902",9.3,"4,180",13.3,"5,950",22.8,"10,206",74.9,"33,584",21.8,"9,786",40.4,"18,118",11.2,"5,007",0.408,0.14
14,Jalisco,14045,Ixtlahuacán del Río,"18,298",66.8,"12,227",2.5,0.28,15.4,"2,822",3.6,0.09,51.4,"9,406",2.2,0.19,28,"5,126",2.3,2.3,418,2.9,526,31.9,"5,834",33.9,"6,209",80.7,"14,772",5.4,994,56.9,"10,410",22,"4,024",94.8,"17,354",37.7,"6,906",69.1,"12,646",33.8,"6,192",0.41,0.11
14,Jalisco,14046,Jalostotitlán,"32,124",66.1,"21,221",2.5,0.27,12.8,"4,105",3.8,0.08,53.3,"17,116",2.2,0.19,24.2,"7,787",2.4,4.1,"1,314",5.6,"1,803",26.9,"8,654",55.9,"17,949",80.2,"25,766",4.4,"1,414",28.5,"9,164",26.7,"8,562",90.3,"29,008",35.2,"11,295",70.1,"22,535",31.5,"10,109",0.382,0.14
14,Jalisco,14047,Jamay,"21,851",60.8,"13,278",1.9,0.19,6.5,"1,410",3.4,0.04,54.3,"11,868",1.7,0.16,22.6,"4,929",1.8,8.1,"1,768",8.6,"1,877",22.9,"5,002",31.1,"6,792",70.9,"15,490",7.2,"1,573",6.2,"1,361",17.5,"3,814",83.3,"18,206",16.5,"3,606",68.9,"15,045",28.6,"6,246",0.353,0.17
14,Jalisco,14048,Jesús María,"18,095",64,"11,582",2.5,0.27,14.2,"2,577",3.8,0.09,49.8,"9,005",2.2,0.18,28.4,"5,133",2.3,3.2,588,4.4,792,41.1,"7,433",51.3,"9,279",75.8,"13,708",6.2,"1,122",23.3,"4,208",29.4,"5,322",92.4,"16,715",37.8,"6,841",67.3,"12,170",29.8,"5,391",0.409,0.12
14,Jalisco,14049,Jilotlán de los Dolores,"12,878",81.5,"10,497",2.6,0.35,25.1,"3,227",3.8,0.16,56.5,"7,270",2,0.19,16.6,"2,141",2.2,1.2,156,0.7,84,27.5,"3,536",32.9,"4,242",93,"11,979",16.9,"2,173",49.9,"6,430",25,"3,215",98.1,"12,638",39.7,"5,109",82.7,"10,653",55,"7,087",0.43,0.12
14,Jalisco,14050,Jocotepec,"37,515",55.7,"20,888",2.7,0.25,13.3,"4,987",4,0.09,42.4,"15,900",2.3,0.16,32.9,"12,336",2.2,4.5,"1,701",6.9,"2,590",28.2,"10,590",55.8,"20,920",73,"27,384",16.2,"6,087",18.6,"6,976",29.7,"11,151",88.6,"33,224",36.4,"13,666",60.2,"22,589",25.8,"9,663",0.421,0.13
14,Jalisco,14051,Juanacatlán,"14,225",33.8,"4,810",2.2,0.13,4.3,615,3.8,0.03,29.5,"4,195",2,0.1,31.7,"4,508",1.8,8,"1,141",26.5,"3,765",18.2,"2,586",32.9,"4,686",43.5,"6,183",6.8,961,6.9,975,24.7,"3,509",65.5,"9,319",16.6,"2,361",41.8,"5,951",11.4,"1,621",0.371,0.17
14,Jalisco,14052,Juchitlán,"5,031",50.6,"2,548",1.9,0.16,4.4,221,3.6,0.03,46.2,"2,326",1.8,0.14,38.2,"1,921",1.9,3.2,163,7.9,399,26.1,"1,315",23.6,"1,188",77.6,"3,906",5.4,273,20.9,"1,053",16.7,838,88.8,"4,469",20.9,"1,049",53.9,"2,711",19.9,999,0.375,0.13
14,Jalisco,14053,Lagos de Moreno,"163,136",43.4,"70,720",2.4,0.18,6,"9,849",3.7,0.04,37.3,"60,872",2.2,0.14,32.4,"52,847",2.2,7.1,"11,660",17.1,"27,908",26.7,"43,619",36.6,"59,707",54.7,"89,305",5.8,"9,426",17.2,"28,100",36.1,"58,821",75.7,"123,568",28.3,"46,089",50.5,"82,381",15.7,"25,536",0.43,0.13
14,Jalisco,14054,El Limón,"5,382",35.3,"1,898",1.8,0.1,1.9,102,3.4,0.01,33.4,"1,795",1.7,0.09,44.8,"2,412",1.6,7.6,411,12.3,661,27.3,"1,467",27.2,"1,464",63.9,"3,437",3.3,179,4.3,233,9.9,535,80.1,"4,310",11.2,602,42.9,"2,309",14.9,803,0.379,0.15
14,Jalisco,14055,Magdalena,"24,646",54.2,"13,349",2,0.18,5.2,"1,282",3.5,0.03,49,"12,067",1.8,0.15,28.1,"6,931",1.8,7.1,"1,741",10.6,"2,625",20.6,"5,088",30.7,"7,562",64.9,"15,991",6.2,"1,531",7.3,"1,799",29.8,"7,336",82.3,"20,280",16.4,"4,046",61.2,"15,090",22.4,"5,517",0.383,0.16
14,Jalisco,14056,Santa María del Oro,"4,088",90.6,"3,703",2.4,0.36,28.2,"1,153",3.8,0.18,62.4,"2,549",1.8,0.19,7.9,323,1.9,0.9,35,0.7,27,36.1,"1,474",18.7,766,90.7,"3,709",15.4,628,49.4,"2,018",23.7,967,98.5,"4,026",35.9,"1,468",91.4,"3,737",69.7,"2,849",0.416,0.1
14,Jalisco,14057,La Manzanilla de la Paz,"3,607",65.4,"2,361",1.9,0.21,6,217,3.4,0.03,59.4,"2,144",1.8,0.18,27.3,984,2,3.5,126,3.8,136,23.9,861,31.3,"1,130",84.9,"3,062",2.8,100,25.9,935,12.3,444,92.7,"3,345",20.6,744,68.9,"2,486",29.4,"1,060",0.382,0.13
14,Jalisco,14058,Mascota,"13,518",56.7,"7,663",1.7,0.16,5.2,700,3.6,0.03,51.5,"6,963",1.5,0.13,28.1,"3,796",1.7,4.8,646,10.4,"1,412",26,"3,514",18.6,"2,511",74,"10,002",4.5,613,8.7,"1,178",13.6,"1,836",84.8,"11,459",12.9,"1,747",61.5,"8,309",27.3,"3,690",0.42,0.11
14,Jalisco,14059,Mazamitla,"12,629",56.5,"7,141",2.2,0.21,8.1,"1,027",3.8,0.05,48.4,"6,114",2,0.16,32.9,"4,158",2,2.6,323,8,"1,007",26.1,"3,292",34.7,"4,378",78.6,"9,927",7.9,"1,003",25.8,"3,256",20.1,"2,535",89.5,"11,299",26.5,"3,352",59.1,"7,464",23.8,"3,003",0.427,0.1
14,Jalisco,14060,Mexticacán,"5,959",71.4,"4,257",1.9,0.22,6.5,389,3.5,0.04,64.9,"3,868",1.7,0.18,25.6,"1,528",2,0.8,50,2.1,124,29.2,"1,738",27.6,"1,645",88.4,"5,269",4,240,16.7,994,16.8,"1,002",97.1,"5,784",20,"1,191",72.3,"4,307",33.4,"1,992",0.364,0.13
14,Jalisco,14061,Mezquitic,"15,951",79.9,"12,740",3.3,0.44,40.7,"6,488",4.5,0.3,39.2,"6,252",2.1,0.14,16.8,"2,687",1.9,0.7,119,2.5,405,32.5,"5,187",32.1,"5,116",88,"14,041",43,"6,860",69.7,"11,115",29.6,"4,726",96.7,"15,428",51.8,"8,268",80.6,"12,859",61.3,"9,772",0.531,0.08
14,Jalisco,14062,Mixtlán,"4,465",52.2,"2,333",2.4,0.2,9.6,429,4,0.06,42.6,"1,904",2,0.14,40.6,"1,811",1.9,0.9,39,6.3,282,30.5,"1,363",40.1,"1,789",80.7,"3,603",8.3,370,23.8,"1,061",18.7,835,92.8,"4,143",28.2,"1,261",53.1,"2,372",22.7,"1,016",0.409,0.12
14,Jalisco,14063,Ocotlán,"99,274",28,"27,749",2.4,0.11,3.8,"3,746",3.9,0.02,24.2,"24,003",2.1,0.09,36.8,"36,572",1.9,6.5,"6,457",28.7,"28,496",22.7,"22,543",27.7,"27,451",42.6,"42,291",6.3,"6,273",14.4,"14,343",23.4,"23,192",64.8,"64,321",19.1,"18,932",34.5,"34,206",8.5,"8,444",0.444,0.11
14,Jalisco,14064,Ojuelos de Jalisco,"32,568",74.7,"24,339",2.4,0.3,18.9,"6,162",3.8,0.12,55.8,"18,177",2,0.18,19.4,"6,308",2.2,2.1,674,3.8,"1,247",29.9,"9,727",21.1,"6,859",86.8,"28,281",10.4,"3,391",36.9,"12,010",38.9,"12,667",94.1,"30,647",36.5,"11,871",76.8,"25,013",39.1,"12,723",0.401,0.11
14,Jalisco,14065,Pihuamo,"12,181",50.9,"6,198",2.1,0.18,5.6,677,3.7,0.03,45.3,"5,521",1.9,0.14,38.1,"4,642",2,4.5,543,6.5,798,35.4,"4,311",22,"2,682",72.7,"8,854",6.1,745,22.2,"2,702",24.8,"3,021",89,"10,840",25.3,"3,086",55.3,"6,741",20.1,"2,447",0.364,0.16
14,Jalisco,14066,Poncitlán,"45,614",65.2,"29,723",2.7,0.29,21.2,"9,656",3.9,0.14,44,"20,068",2.1,0.16,20.4,"9,313",2,5.4,"2,467",9,"4,111",27,"12,300",36.5,"16,661",74,"33,752",24.7,"11,273",16.8,"7,682",36.5,"16,658",85.6,"39,036",36.2,"16,491",70.6,"32,190",37.7,"17,213",0.427,0.14
14,Jalisco,14067,Puerto Vallarta,"235,587",45.5,"107,240",2,0.15,5.4,"12,797",3.7,0.03,40.1,"94,442",1.8,0.12,24.1,"56,822",1.7,10.5,"24,782",19.8,"46,743",15.1,"35,584",28.2,"66,383",49.9,"117,538",11.4,"26,808",3.1,"7,333",25.1,"59,027",69.6,"164,062",13,"30,588",56,"132,022",21.6,"50,993",0.418,0.14
14,Jalisco,14068,Villa Purificación,"13,826",74.5,"10,296",2.4,0.29,15.1,"2,087",3.9,0.1,59.4,"8,209",2,0.2,19.4,"2,683",2.2,2.2,300,4,546,32.1,"4,435",25.7,"3,550",82.9,"11,467",17.2,"2,378",31,"4,282",29.4,"4,068",93.9,"12,979",31.2,"4,317",76.6,"10,596",40.2,"5,553",0.423,0.1
14,Jalisco,14069,Quitupan,"11,128",63.3,"7,045",2.7,0.28,16.8,"1,874",3.8,0.11,46.5,"5,171",2.3,0.18,34.2,"3,808",2.4,0.4,48,2,228,42.7,"4,746",44.4,"4,937",85.1,"9,475",11.5,"1,280",44.6,"4,965",24.2,"2,689",97.5,"10,852",44.7,"4,971",63.7,"7,092",30.8,"3,430",0.442,0.11
14,Jalisco,14070,El Salto,"122,619",43.8,"53,760",2.5,0.18,7.5,"9,218",4,0.05,36.3,"44,542",2.2,0.13,27.4,"33,640",1.9,9.9,"12,101",18.9,"23,118",20.9,"25,634",36.7,"44,976",47.5,"58,212",10.6,"12,953",16,"19,648",29.9,"36,724",71.3,"87,401",25.3,"31,019",53.7,"65,861",16.8,"20,569",0.355,0.18
14,Jalisco,14071,San Cristóbal de la Barranca,"3,787",66.7,"2,528",2.2,0.25,11.5,437,3.5,0.07,55.2,"2,090",2,0.18,29.9,"1,133",2.1,1.1,41,2.3,85,29.6,"1,121",24.4,925,88.5,"3,350",11.7,442,32.9,"1,247",24.7,934,96.7,"3,661",31.2,"1,180",67.8,"2,569",32.4,"1,227",0.393,0.13
14,Jalisco,14072,San Diego de Alejandría,"5,234",66.4,"3,477",2,0.23,8.2,428,3.5,0.05,58.2,"3,049",1.8,0.18,27.4,"1,433",2.1,2.9,154,3.3,170,31.5,"1,647",32.6,"1,709",82.2,"4,304",5.6,295,19.1,"1,000",22.7,"1,190",93.8,"4,910",24.9,"1,306",69.4,"3,631",29.1,"1,524",0.372,0.15
14,Jalisco,14073,San Juan de los Lagos,"58,865",58.5,"34,452",2.3,0.22,9.4,"5,536",3.7,0.06,49.1,"28,915",2,0.17,28.9,"17,018",2.2,6.3,"3,726",6.2,"3,669",27.9,"16,398",37.5,"22,094",72.5,"42,704",6.5,"3,809",25.8,"15,175",27.6,"16,244",87.4,"51,470",30,"17,688",64.9,"38,178",25.9,"15,228",0.376,0.14
